"","type","modelnum","variable","value"
"65852","LOBD","0Raw","MBE",2.27475064574867
"65853","LOBD","0Raw","MBE",2.38834490133933
"65854","LOBD","0Raw","MBE",3.93727816264739
"65855","LOBD","0Raw","MBE",4.48883168490853
"65856","LOBD","0Raw","MBE",5.62244840048826
"65857","LOBD","0Raw","MBE",5.69971658146458
"65858","LOBD","0Raw","MBE",5.83272815343804
"65859","LOBD","0Raw","MBE",3.53742338003109
"65860","LOBD","0Raw","MBE",2.39122558032468
"65861","LOBD","0Raw","MBE",2.8657703903826
"65862","LOBD","0Raw","MBE",2.7511056593887
"65863","LOBD","0Raw","MBE",3.87640042897543
"65864","LOBD","0Raw","MBE",2.76636605949444
"65865","LOBD","0Raw","MBE",3.3905103293632
"65866","LOBD","0Raw","MBE",1.93182203801592
"65867","LOBD","0Raw","MBE",4.27068868115095
"65868","LOBD","0Raw","MBE",4.88091441094974
"65869","LOBD","0Raw","MBE",4.7539482213551
"65870","LOBD","0Raw","MBE",2.94428082994782
"65871","LOBD","0Raw","MBE",3.49123756799892
"65872","LOBD","0Raw","MBE",6.19201169794525
"65873","LOBD","0Raw","MBE",3.32500255899923
"65874","LOBD","0Raw","MBE",3.41888251508366
"65875","LOBD","0Raw","MBE",4.60738938632298
"65876","LOBD","0Raw","MBE",4.98037899601652
"65877","LOBD","0Raw","MBE",6.01519905784803
"65878","LOBD","0Raw","MBE",5.99669422547317
"65879","LOBD","0Raw","MBE",6.0968165553988
"65880","LOBD","0Raw","MBE",4.03592668790591
"65881","LOBD","0Raw","MBE",3.01295889591188
"65882","LOBD","0Raw","MBE",3.43601942162929
"65883","LOBD","0Raw","MBE",3.28774336428464
"65884","LOBD","0Raw","MBE",4.30004151689486
"65885","LOBD","0Raw","MBE",3.29260671286017
"65886","LOBD","0Raw","MBE",3.81350558447811
"65887","LOBD","0Raw","MBE",2.5933187101105
"65888","LOBD","0Raw","MBE",4.85935142596167
"65889","LOBD","0Raw","MBE",5.49286097786217
"65890","LOBD","0Raw","MBE",5.47809860437497
"65891","LOBD","0Raw","MBE",2.47157778889159
"65892","LOBD","0Raw","MBE",5.1817808663294
"65893","LOBD","0Raw","MBE",2.18380854167413
"65894","LOBD","0Raw","MBE",2.27961830084201
"65895","LOBD","0Raw","MBE",3.63550608826768
"65896","LOBD","0Raw","MBE",4.17820964581396
"65897","LOBD","0Raw","MBE",5.15130752327979
"65898","LOBD","0Raw","MBE",5.32767830889466
"65899","LOBD","0Raw","MBE",5.47591812542073
"65900","LOBD","0Raw","MBE",3.36695326922654
"65901","LOBD","0Raw","MBE",2.3253669819309
"65902","LOBD","0Raw","MBE",2.75587766770382
"65903","LOBD","0Raw","MBE",2.65961223916367
"65904","LOBD","0Raw","MBE",3.69316823513416
"65905","LOBD","0Raw","MBE",2.67511698134715
"65906","LOBD","0Raw","MBE",3.26101546010718
"65907","LOBD","0Raw","MBE",1.90984056318201
"65908","LOBD","0Raw","MBE",3.94401981815817
"65909","LOBD","0Raw","MBE",4.3962469225803
"65910","LOBD","0Raw","MBE",4.22019223581898
"65911","LOBD","0Raw","MBE",5.74202006156033
"65912","LOBD","0Raw","MBE",2.79574418780247
"65913","LOBD","0Raw","MBE",2.89119436110642
"65914","LOBD","0Raw","MBE",4.16488316944603
"65915","LOBD","0Raw","MBE",4.61736439632122
"65916","LOBD","0Raw","MBE",5.62974137180776
"65917","LOBD","0Raw","MBE",5.69843118723142
"65918","LOBD","0Raw","MBE",5.82047007535767
"65919","LOBD","0Raw","MBE",3.72945254498848
"65920","LOBD","0Raw","MBE",2.69352721755296
"65921","LOBD","0Raw","MBE",3.12185839035888
"65922","LOBD","0Raw","MBE",2.99710778806725
"65923","LOBD","0Raw","MBE",4.02311520341621
"65924","LOBD","0Raw","MBE",3.00693037901086
"65925","LOBD","0Raw","MBE",3.55978957643054
"65926","LOBD","0Raw","MBE",2.27401656259697
"65927","LOBD","0Raw","MBE",4.44417150007654
"65928","LOBD","0Raw","MBE",4.99932566129823
"65929","LOBD","0Raw","MBE",4.91135019761004
"65930","LOBD","0Raw","MBE",5.84322360420645
"65931","LOBD","0Raw","MBE",5.93331552733912
"65932","LOBD","0Raw","MBE",6.75749036725053
"65933","LOBD","0Raw","MBE",6.75634219813828
"65934","LOBD","0Raw","MBE",7.93176676817652
"65935","LOBD","0Raw","MBE",7.48087004458356
"65936","LOBD","0Raw","MBE",7.47452173649607
"65937","LOBD","0Raw","MBE",5.51421334724137
"65938","LOBD","0Raw","MBE",4.52929367840418
"65939","LOBD","0Raw","MBE",4.93718944471702
"65940","LOBD","0Raw","MBE",4.67370890148765
"65941","LOBD","0Raw","MBE",5.64180675593262
"65942","LOBD","0Raw","MBE",4.65510531746751
"65943","LOBD","0Raw","MBE",5.03384807948409
"65944","LOBD","0Raw","MBE",4.09932204722522
"65945","LOBD","0Raw","MBE",6.88536098162755
"65946","LOBD","0Raw","MBE",7.92319447153679
"65947","LOBD","0Raw","MBE",8.26580854197495
"65948","LOBD","0Raw","MBE",2.61977705845709
"65949","LOBD","0Raw","MBE",4.08238191376619
"65950","LOBD","0Raw","MBE",4.5922074836159
"65951","LOBD","0Raw","MBE",5.70350731573638
"65952","LOBD","0Raw","MBE",5.7594215543307
"65953","LOBD","0Raw","MBE",5.88526940086177
"65954","LOBD","0Raw","MBE",3.64195396470246
"65955","LOBD","0Raw","MBE",2.5232760530334
"65956","LOBD","0Raw","MBE",2.9863107862657
"65957","LOBD","0Raw","MBE",2.86394935232757
"65958","LOBD","0Raw","MBE",3.96421546639114
"65959","LOBD","0Raw","MBE",2.8768688421145
"65960","LOBD","0Raw","MBE",3.47812657956291
"65961","LOBD","0Raw","MBE",2.07270158064318
"65962","LOBD","0Raw","MBE",4.39666460927669
"65963","LOBD","0Raw","MBE",5.01343250406145
"65964","LOBD","0Raw","MBE",4.91443886044268
"65965","LOBD","0Raw","MBE",4.17106799211746
"65966","LOBD","0Raw","MBE",4.66335464173848
"65967","LOBD","0Raw","MBE",5.77935842740748
"65968","LOBD","0Raw","MBE",5.81676279847646
"65969","LOBD","0Raw","MBE",5.9380803862039
"65970","LOBD","0Raw","MBE",3.70122139088505
"65971","LOBD","0Raw","MBE",2.58537256867096
"65972","LOBD","0Raw","MBE",3.04725312626857
"65973","LOBD","0Raw","MBE",2.91999196328578
"65974","LOBD","0Raw","MBE",4.01732683030079
"65975","LOBD","0Raw","MBE",2.93188262212085
"65976","LOBD","0Raw","MBE",3.52653297297384
"65977","LOBD","0Raw","MBE",2.13481417197632
"65978","LOBD","0Raw","MBE",4.47921403637143
"65979","LOBD","0Raw","MBE",5.11358425389887
"65980","LOBD","0Raw","MBE",5.03184891164242
"65981","LOBD","0Raw","MBE",5.46989967015269
"65982","LOBD","0Raw","MBE",6.5073587477131
"65983","LOBD","0Raw","MBE",6.38128896562671
"65984","LOBD","0Raw","MBE",6.45207004076838
"65985","LOBD","0Raw","MBE",4.4703055874598
"65986","LOBD","0Raw","MBE",3.48567755271172
"65987","LOBD","0Raw","MBE",3.89288629941769
"65988","LOBD","0Raw","MBE",3.71408031221564
"65989","LOBD","0Raw","MBE",4.68899327182179
"65990","LOBD","0Raw","MBE",3.71178612481485
"65991","LOBD","0Raw","MBE",4.17860580730999
"65992","LOBD","0Raw","MBE",3.07410707072695
"65993","LOBD","0Raw","MBE",5.41958254256431
"65994","LOBD","0Raw","MBE",6.13329228261263
"65995","LOBD","0Raw","MBE",6.20876801724207
"65996","LOBD","0Raw","MBE",6.544753700582
"65997","LOBD","0Raw","MBE",6.4271276093251
"65998","LOBD","0Raw","MBE",6.4868380983526
"65999","LOBD","0Raw","MBE",4.75247771418033
"66000","LOBD","0Raw","MBE",3.89873202453904
"66001","LOBD","0Raw","MBE",4.25127205603101
"66002","LOBD","0Raw","MBE",4.06976407745707
"66003","LOBD","0Raw","MBE",4.92370591713369
"66004","LOBD","0Raw","MBE",4.06253841182729
"66005","LOBD","0Raw","MBE",4.44829550278828
"66006","LOBD","0Raw","MBE",3.53663348112974
"66007","LOBD","0Raw","MBE",5.63356834817531
"66008","LOBD","0Raw","MBE",6.24795962454914
"66009","LOBD","0Raw","MBE",6.32059144010959
"66010","LOBD","0Raw","MBE",7.22746196407716
"66011","LOBD","0Raw","MBE",7.23818855718875
"66012","LOBD","0Raw","MBE",5.45956029672446
"66013","LOBD","0Raw","MBE",4.57491950716339
"66014","LOBD","0Raw","MBE",4.94071714315252
"66015","LOBD","0Raw","MBE",4.70204615651959
"66016","LOBD","0Raw","MBE",5.57996769387792
"66017","LOBD","0Raw","MBE",4.68474947361212
"66018","LOBD","0Raw","MBE",5.02858764817972
"66019","LOBD","0Raw","MBE",4.18876061396974
"66020","LOBD","0Raw","MBE",6.6307646287692
"66021","LOBD","0Raw","MBE",7.46449314498899
"66022","LOBD","0Raw","MBE",7.69169503064141
"66023","LOBD","0Raw","MBE",7.0301552584705
"66024","LOBD","0Raw","MBE",5.53924212617762
"66025","LOBD","0Raw","MBE",4.80794033148151
"66026","LOBD","0Raw","MBE",5.10967705719625
"66027","LOBD","0Raw","MBE",4.89943339999733
"66028","LOBD","0Raw","MBE",5.63517951990293
"66029","LOBD","0Raw","MBE",4.88232401840949
"66030","LOBD","0Raw","MBE",5.16002598897288
"66031","LOBD","0Raw","MBE",4.48657431847059
"66032","LOBD","0Raw","MBE",6.48366624867699
"66033","LOBD","0Raw","MBE",7.10022925747345
"66034","LOBD","0Raw","MBE",7.23576247389447
"66035","LOBD","0Raw","MBE",5.64032603830991
"66036","LOBD","0Raw","MBE",4.95152404539567
"66037","LOBD","0Raw","MBE",5.23558164713595
"66038","LOBD","0Raw","MBE",5.0293423067485
"66039","LOBD","0Raw","MBE",5.72458623317417
"66040","LOBD","0Raw","MBE",5.01152153417926
"66041","LOBD","0Raw","MBE",5.2659714015203
"66042","LOBD","0Raw","MBE",4.64726774870833
"66043","LOBD","0Raw","MBE",6.54493237900908
"66044","LOBD","0Raw","MBE",7.12226364316006
"66045","LOBD","0Raw","MBE",7.24855306230606
"66046","LOBD","0Raw","MBE",3.31690584212697
"66047","LOBD","0Raw","MBE",3.62938887103572
"66048","LOBD","0Raw","MBE",3.5056092109236
"66049","LOBD","0Raw","MBE",4.27457310472357
"66050","LOBD","0Raw","MBE",3.50650615552933
"66051","LOBD","0Raw","MBE",3.89612627835191
"66052","LOBD","0Raw","MBE",3.00346843792309
"66053","LOBD","0Raw","MBE",4.64787437570023
"66054","LOBD","0Raw","MBE",5.02806350622048
"66055","LOBD","0Raw","MBE",4.97737236767762
"66056","LOBD","0Raw","MBE",2.85302758817149
"66057","LOBD","0Raw","MBE",2.77291414475383
"66058","LOBD","0Raw","MBE",3.57437226462839
"66059","LOBD","0Raw","MBE",2.78344931376689
"66060","LOBD","0Raw","MBE",3.23971074158781
"66061","LOBD","0Raw","MBE",2.21247508608112
"66062","LOBD","0Raw","MBE",3.70745462210355
"66063","LOBD","0Raw","MBE",3.97471826822561
"66064","LOBD","0Raw","MBE",3.82516441543409
"66065","LOBD","0Raw","MBE",3.07448906969275
"66066","LOBD","0Raw","MBE",3.86269705344932
"66067","LOBD","0Raw","MBE",3.08101681669934
"66068","LOBD","0Raw","MBE",3.50971652734878
"66069","LOBD","0Raw","MBE",2.53812551958071
"66070","LOBD","0Raw","MBE",4.09622160041947
"66071","LOBD","0Raw","MBE",4.41110073968164
"66072","LOBD","0Raw","MBE",4.30315548243735
"66073","LOBD","0Raw","MBE",3.73463914366463
"66074","LOBD","0Raw","MBE",2.9943245512676
"66075","LOBD","0Raw","MBE",3.40815160909579
"66076","LOBD","0Raw","MBE",2.47694391603623
"66077","LOBD","0Raw","MBE",3.90943520385778
"66078","LOBD","0Raw","MBE",4.1766400917711
"66079","LOBD","0Raw","MBE",4.05857520003892
"66080","LOBD","0Raw","MBE",3.73272010782147
"66081","LOBD","0Raw","MBE",4.08097058672759
"66082","LOBD","0Raw","MBE",3.28223201143104
"66083","LOBD","0Raw","MBE",4.84323152011289
"66084","LOBD","0Raw","MBE",5.20907287928238
"66085","LOBD","0Raw","MBE",5.17822358501574
"66086","LOBD","0Raw","MBE",3.41002713583361
"66087","LOBD","0Raw","MBE",2.49129977680828
"66088","LOBD","0Raw","MBE",3.90411670045668
"66089","LOBD","0Raw","MBE",4.16594724151914
"66090","LOBD","0Raw","MBE",4.04927889359775
"66091","LOBD","0Raw","MBE",2.96981708358936
"66092","LOBD","0Raw","MBE",4.33651679525765
"66093","LOBD","0Raw","MBE",4.61493023247777
"66094","LOBD","0Raw","MBE",4.54432621922924
"66095","LOBD","0Raw","MBE",3.31107627533343
"66096","LOBD","0Raw","MBE",3.52478973637988
"66097","LOBD","0Raw","MBE",3.33510961796015
"66098","LOBD","0Raw","MBE",6.30970669441651
"66099","LOBD","0Raw","MBE",6.40280221682941
"66100","LOBD","0Raw","MBE",7.59894368590311
"66101","LOBD","0Raw","MBE",8.24351616427957
"66102","LOBD","0Raw","MBE",7.68034855478481
"66103","LOBD","0Raw","MBE",6.05169837277825
"66104","LOBD","0Raw","MBE",4.99222372690867
"66105","LOBD","0Raw","MBE",5.70776533959353
"66106","LOBD","0Raw","MBE",4.38863609405788
"66107","LOBD","0Raw","MBE",5.11514147888608
"66108","LOBD","0Raw","MBE",8.63249494153184
"66109","LOBD","0Raw","MBE",5.15129071767086
"66110","LOBD","0Raw","MBE",5.27491521701714
"66111","LOBD","0Raw","MBE",6.46092655766902
"66112","LOBD","0Raw","MBE",6.52292343524556
"66113","LOBD","0Raw","MBE",7.96887651853121
"66114","LOBD","0Raw","MBE",7.42555872914248
"66115","LOBD","0Raw","MBE",7.42278291081383
"66116","LOBD","0Raw","MBE",5.10034351800315
"66117","LOBD","0Raw","MBE",3.91715412958778
"66118","LOBD","0Raw","MBE",4.40830213459258
"66119","LOBD","0Raw","MBE",4.14764761285218
"66120","LOBD","0Raw","MBE",5.29322301555639
"66121","LOBD","0Raw","MBE",4.13634494063592
"66122","LOBD","0Raw","MBE",4.63256617009085
"66123","LOBD","0Raw","MBE",3.41168221263509
"66124","LOBD","0Raw","MBE",6.6448166273189
"66125","LOBD","0Raw","MBE",7.97073935265443
"66126","LOBD","0Raw","MBE",8.46359849316237
"66127","LOBD","0Raw","MBE",6.70855734032718
"66128","LOBD","0Raw","MBE",5.26866460678139
"66129","LOBD","0Raw","MBE",4.24630994628042
"66130","LOBD","0Raw","MBE",5.11864730892139
"66131","LOBD","0Raw","MBE",3.76905671092358
"66132","LOBD","0Raw","MBE",4.50722517441609
"66133","LOBD","0Raw","MBE",8.10739850119844
"66134","LOBD","0Raw","MBE",4.44366232545728
"66135","LOBD","0Raw","MBE",4.5720501343348
"66136","LOBD","0Raw","MBE",5.91771776690267
"66137","LOBD","0Raw","MBE",6.09879435764565
"66138","LOBD","0Raw","MBE",7.52864898083725
"66139","LOBD","0Raw","MBE",7.09718100741139
"66140","LOBD","0Raw","MBE",7.12223389494684
"66141","LOBD","0Raw","MBE",4.74235364075118
"66142","LOBD","0Raw","MBE",3.5316705074731
"66143","LOBD","0Raw","MBE",4.03417960653992
"66144","LOBD","0Raw","MBE",3.80427844946395
"66145","LOBD","0Raw","MBE",4.97646003080011
"66146","LOBD","0Raw","MBE",3.79970080342268
"66147","LOBD","0Raw","MBE",4.34193743734547
"66148","LOBD","0Raw","MBE",3.02240661118638
"66149","LOBD","0Raw","MBE",6.14582618648922
"66150","LOBD","0Raw","MBE",7.3683210329728
"66151","LOBD","0Raw","MBE",7.74738306924244
"66152","LOBD","0Raw","MBE",4.67499201962431
"66153","LOBD","0Raw","MBE",3.66353012989839
"66154","LOBD","0Raw","MBE",4.67788140541864
"66155","LOBD","0Raw","MBE",3.28349424406936
"66156","LOBD","0Raw","MBE",4.04213879638804
"66157","LOBD","0Raw","MBE",7.7631230275141
"66158","LOBD","0Raw","MBE",3.89616161900745
"66159","LOBD","0Raw","MBE",4.03071216706638
"66160","LOBD","0Raw","MBE",5.52471709707249
"66161","LOBD","0Raw","MBE",5.79758581158421
"66162","LOBD","0Raw","MBE",7.23431584557426
"66163","LOBD","0Raw","MBE",6.87571250948382
"66164","LOBD","0Raw","MBE",6.92032269703368
"66165","LOBD","0Raw","MBE",4.47675099513366
"66166","LOBD","0Raw","MBE",3.23363905706042
"66167","LOBD","0Raw","MBE",3.74965787114287
"66168","LOBD","0Raw","MBE",3.54197052607939
"66169","LOBD","0Raw","MBE",4.74421900262464
"66170","LOBD","0Raw","MBE",3.54264525654726
"66171","LOBD","0Raw","MBE",4.12471405468172
"66172","LOBD","0Raw","MBE",2.71683065321458
"66173","LOBD","0Raw","MBE",5.78954102492854
"66174","LOBD","0Raw","MBE",6.95571134579884
"66175","LOBD","0Raw","MBE",7.25963488129892
"66176","LOBD","0Raw","MBE",3.12598808841507
"66177","LOBD","0Raw","MBE",4.06855653499863
"66178","LOBD","0Raw","MBE",2.8935897235555
"66179","LOBD","0Raw","MBE",3.52900897683313
"66180","LOBD","0Raw","MBE",6.66514815090736
"66181","LOBD","0Raw","MBE",3.33730568296573
"66182","LOBD","0Raw","MBE",3.44851593939115
"66183","LOBD","0Raw","MBE",4.81490072428341
"66184","LOBD","0Raw","MBE",5.19347470225865
"66185","LOBD","0Raw","MBE",6.38671298888144
"66186","LOBD","0Raw","MBE",6.2741135300216
"66187","LOBD","0Raw","MBE",6.36182597330903
"66188","LOBD","0Raw","MBE",4.11444800086811
"66189","LOBD","0Raw","MBE",2.98742804417922
"66190","LOBD","0Raw","MBE",3.4542572152623
"66191","LOBD","0Raw","MBE",3.2904907912813
"66192","LOBD","0Raw","MBE",4.39463514335396
"66193","LOBD","0Raw","MBE",3.29575283331119
"66194","LOBD","0Raw","MBE",3.85899246110909
"66195","LOBD","0Raw","MBE",2.52466577105274
"66196","LOBD","0Raw","MBE",5.0893493765912
"66197","LOBD","0Raw","MBE",5.88901262472068
"66198","LOBD","0Raw","MBE",5.94146664504195
"66199","LOBD","0Raw","MBE",3.4555058622882
"66200","LOBD","0Raw","MBE",2.34577606964368
"66201","LOBD","0Raw","MBE",2.94183580226752
"66202","LOBD","0Raw","MBE",5.9049331852573
"66203","LOBD","0Raw","MBE",2.68508547305542
"66204","LOBD","0Raw","MBE",2.79030514249497
"66205","LOBD","0Raw","MBE",4.18753234342897
"66206","LOBD","0Raw","MBE",4.66683645985381
"66207","LOBD","0Raw","MBE",5.7587808560995
"66208","LOBD","0Raw","MBE",5.80048760086211
"66209","LOBD","0Raw","MBE",5.92117767740565
"66210","LOBD","0Raw","MBE",3.72001243428521
"66211","LOBD","0Raw","MBE",2.62367870635825
"66212","LOBD","0Raw","MBE",3.0773678411898
"66213","LOBD","0Raw","MBE",2.94963645995653
"66214","LOBD","0Raw","MBE",4.02956286641845
"66215","LOBD","0Raw","MBE",2.96081663520482
"66216","LOBD","0Raw","MBE",3.54424825115718
"66217","LOBD","0Raw","MBE",2.18046757584651
"66218","LOBD","0Raw","MBE",4.487498520135
"66219","LOBD","0Raw","MBE",5.10574437519792
"66220","LOBD","0Raw","MBE",5.02541041109802
"66221","LOBD","0Raw","MBE",3.22181906205879
"66222","LOBD","0Raw","MBE",3.74199280692373
"66223","LOBD","0Raw","MBE",6.30267047834094
"66224","LOBD","0Raw","MBE",3.6133727662735
"66225","LOBD","0Raw","MBE",3.70144435692474
"66226","LOBD","0Raw","MBE",4.79216794712602
"66227","LOBD","0Raw","MBE",5.11896789749018
"66228","LOBD","0Raw","MBE",6.11836104114442
"66229","LOBD","0Raw","MBE",6.07805070482196
"66230","LOBD","0Raw","MBE",6.16929806356379
"66231","LOBD","0Raw","MBE",4.18479943344343
"66232","LOBD","0Raw","MBE",3.20185360399511
"66233","LOBD","0Raw","MBE",3.60820801254355
"66234","LOBD","0Raw","MBE",3.45198689412069
"66235","LOBD","0Raw","MBE",4.4272809131701
"66236","LOBD","0Raw","MBE",3.454004590615
"66237","LOBD","0Raw","MBE",3.94356574102377
"66238","LOBD","0Raw","MBE",2.79579076863566
"66239","LOBD","0Raw","MBE",5.0221822821625
"66240","LOBD","0Raw","MBE",5.65112113775345
"66241","LOBD","0Raw","MBE",5.65905754445518
"66242","LOBD","0Raw","MBE",2.77540661750355
"66243","LOBD","0Raw","MBE",5.34456321033118
"66244","LOBD","0Raw","MBE",2.53824797738933
"66245","LOBD","0Raw","MBE",2.62803267021956
"66246","LOBD","0Raw","MBE",3.86861996275722
"66247","LOBD","0Raw","MBE",4.35001545379859
"66248","LOBD","0Raw","MBE",5.29287283820284
"66249","LOBD","0Raw","MBE",5.4322996568887
"66250","LOBD","0Raw","MBE",5.56848856681758
"66251","LOBD","0Raw","MBE",3.53908739426232
"66252","LOBD","0Raw","MBE",2.53881167124443
"66253","LOBD","0Raw","MBE",2.95209660694751
"66254","LOBD","0Raw","MBE",2.84440690017434
"66255","LOBD","0Raw","MBE",3.83961287546504
"66256","LOBD","0Raw","MBE",2.85638657828785
"66257","LOBD","0Raw","MBE",3.4070381902957
"66258","LOBD","0Raw","MBE",2.13657469920377
"66259","LOBD","0Raw","MBE",4.14984919181768
"66260","LOBD","0Raw","MBE",4.61565552736601
"66261","LOBD","0Raw","MBE",4.48095556376591
"66262","LOBD","0Raw","MBE",5.87668808296529
"66263","LOBD","0Raw","MBE",3.11687838248481
"66264","LOBD","0Raw","MBE",3.20633790252426
"66265","LOBD","0Raw","MBE",4.37285259155292
"66266","LOBD","0Raw","MBE",4.77171817454167
"66267","LOBD","0Raw","MBE",5.75065296660193
"66268","LOBD","0Raw","MBE",5.79052722134218
"66269","LOBD","0Raw","MBE",5.90219633062842
"66270","LOBD","0Raw","MBE",3.88962142513585
"66271","LOBD","0Raw","MBE",2.894650309757
"66272","LOBD","0Raw","MBE",3.30589271133106
"66273","LOBD","0Raw","MBE",3.17151520178429
"66274","LOBD","0Raw","MBE",4.15961478042589
"66275","LOBD","0Raw","MBE",3.17815421598353
"66276","LOBD","0Raw","MBE",3.69763793467234
"66277","LOBD","0Raw","MBE",2.4886963673104
"66278","LOBD","0Raw","MBE",4.62749171939848
"66279","LOBD","0Raw","MBE",5.18629524546667
"66280","LOBD","0Raw","MBE",5.12984255133501
"66281","LOBD","0Raw","MBE",5.98716571331581
"66282","LOBD","0Raw","MBE",6.07187099858208
"66283","LOBD","0Raw","MBE",6.83608979138432
"66284","LOBD","0Raw","MBE",6.82186135755984
"66285","LOBD","0Raw","MBE",7.95010718474619
"66286","LOBD","0Raw","MBE",7.51084741240706
"66287","LOBD","0Raw","MBE",7.50262109366468
"66288","LOBD","0Raw","MBE",5.6121070972394
"66289","LOBD","0Raw","MBE",4.66459914847912
"66290","LOBD","0Raw","MBE",5.0568366834175
"66291","LOBD","0Raw","MBE",4.7930454209728
"66292","LOBD","0Raw","MBE",5.72691410626258
"66293","LOBD","0Raw","MBE",4.77308020530273
"66294","LOBD","0Raw","MBE",5.12895735447696
"66295","LOBD","0Raw","MBE",4.2489199792021
"66296","LOBD","0Raw","MBE",6.95364562462122
"66297","LOBD","0Raw","MBE",7.94666154582491
